UMAP1,UMAP2,cluster
1.4024225,4.600788,1
1.508945,5.2463474,1
1.4646162,5.0170393,1
1.3909835,4.955172,1
1.4320066,4.857476,1
1.5587164,5.297725,1
1.621042,4.585915,1
1.3538973,4.976463,1
2.2689822,4.63392,1
4.3061304,4.5708265,2
5.2861404,4.524367,2
7.22579,4.314157,0
7.040352,4.5817366,0
7.0890164,4.57015,0
6.899213,4.7877045,0
6.9976807,4.773763,0
6.3695006,5.0410633,0
6.6630683,5.149288,0
6.279836,4.7976427,0
6.699549,4.5139947,0
6.674391,4.7656918,0
6.514717,5.2623563,0
6.5667653,4.887777,0
6.5131745,5.221643,0
6.220067,5.0696583,0
6.399302,4.908914,0
5.941909,5.253125,0
6.583349,5.193178,0
6.3833585,5.130041,0
6.5819645,5.137751,0
6.513955,4.7989655,0
5.9463034,5.300545,0
4.804135,5.0222063,0
4.554657,4.7665825,0
4.7107835,4.80135,0
5.3975315,4.464,0
5.4496717,5.5510807,0
2.9293182,4.7558537,1
2.223962,4.791842,1
1.816513,4.902402,1
1.3749411,4.5519223,1
1.5286194,4.8635263,1
1.4332025,4.489936,1
1.4476918,4.7704306,1
1.5012245,4.4753394,1
1.5339216,4.8084407,1
1.4702094,4.659857,1
1.5625936,4.786362,1
1.5177213,5.1537037,1
1.7199614,4.6499887,1
2.8138518,4.806164,1
4.6603966,4.5230246,2
6.107705,5.0380344,0
7.3621078,4.384722,0
7.21718,4.601597,0
7.070867,4.557916,0
6.922451,4.722703,0
6.4290137,5.1092777,0
6.5813127,5.1269965,0
6.8085785,4.877206,0
6.5563416,5.0806317,0
6.844626,4.8526263,0
6.6947403,4.9421363,0
6.7162247,5.123875,0
7.1117826,4.443796,0
6.6547723,5.016057,0
6.2509403,5.537878,0
6.411801,5.2802877,0
6.4570427,5.0939045,0
6.136335,5.4227886,0
6.114973,5.382603,0
6.121034,5.391746,0
5.501463,5.6237516,0
5.4631205,5.527802,0
4.6936812,5.214164,0
4.5406747,4.729937,0
4.432291,4.7163835,0
4.285459,4.7247715,2
4.5703907,4.703745,0
4.8323817,4.9052553,0
3.2038004,4.721032,2
2.1230369,4.8473253,1
1.5198874,4.585359,1
1.5984967,4.789277,1
1.5974443,4.8256464,1
1.5856384,4.8360643,1
1.5876125,5.271864,1
1.8845582,5.5237265,1
1.6937957,5.0194488,1
1.5271962,4.928786,1
1.4612105,4.819502,1
1.6647085,4.6057425,1
1.4791291,4.9810233,1
2.5800385,4.819026,1
4.865596,4.4954214,2
5.2003775,4.5257707,2
6.9646125,4.675291,0
7.065798,4.5205884,0
7.152184,4.7804103,0
6.9031224,4.746921,0
6.9450817,4.5944257,0
7.008324,4.624784,0
6.6310763,4.8947697,0
6.848338,4.8271494,0
6.0490546,4.7175627,0
6.78285,4.9765882,0
6.7894373,5.164038,0
7.028882,4.966601,0
6.619846,5.238603,0
6.375944,5.3912616,0
6.3886847,5.261088,0
6.2805023,5.301648,0
6.6315336,5.198376,0
6.0370584,5.3248086,0
6.0891967,5.4213014,0
6.624263,5.076443,0
6.6559167,4.3895974,0
5.3711786,5.352097,0
5.0491714,5.2402105,0
4.6512203,4.8497653,0
4.6077175,4.72814,0
4.3871627,4.5433707,0
4.3454585,4.709558,0
4.3015285,4.6865005,2
3.7329638,4.6705794,2
2.6651418,4.7805066,1
1.7185522,5.309744,1
1.6197553,4.501417,1
1.5766668,4.751701,1
1.5285724,4.464737,1
1.7633287,5.26174,1
1.4717258,4.9075,1
1.5802369,4.700892,1
1.3746089,4.7415996,1
1.4820752,4.9779673,1
1.5960968,4.660697,1
1.6840241,4.59043,1
1.9360044,4.9795594,1
2.62135,4.912262,1
3.8995862,4.6373854,2
5.3320556,4.5425935,2
7.205747,4.378018,0
6.9478517,4.6765676,0
6.7410192,4.8235407,0
6.843806,4.6414704,0
6.545539,4.8893228,0
6.755106,4.7092285,0
5.9989934,5.0285926,0
7.059696,4.488494,0
6.706078,4.766025,0
6.8841634,4.868237,0
7.2970266,4.457854,0
6.77528,5.1279926,0
6.575414,5.193414,0
6.273464,5.5381875,0
5.573358,5.2546434,0
6.7369223,5.1235757,0
6.4889264,5.025226,0
6.507807,4.931682,0
