UMAP1,UMAP2,cluster
3.4577317,3.6409032,2
3.505957,3.5768962,2
3.0343308,3.1751752,2
2.882622,2.941852,2
2.8926814,2.8861299,2
2.7447248,2.7063582,2
2.6883879,2.626,2
2.6899064,2.3048437,-1
2.692954,2.8453186,2
2.7543933,2.7859,2
3.0690436,2.7609642,2
3.5433092,3.2497928,2
3.2128413,3.3029735,2
3.2588391,3.3889115,2
2.9599779,3.3995848,2
2.7909205,3.3758435,2
2.7141788,3.3468812,2
2.7667656,3.237284,2
2.7378519,3.19477,2
2.7044048,3.0018198,2
2.8745477,2.6175742,2
3.0389352,2.623516,2
2.8630526,2.9317465,2
3.0082958,2.5538874,2
3.268377,3.3011084,2
3.127453,3.1782117,2
2.756651,2.7728734,2
3.1918616,3.3286185,2
3.0317957,3.0856423,2
2.8426173,3.044963,2
2.9707453,2.8747442,2
3.0922282,2.9705238,2
2.928948,2.628603,2
2.888002,2.6699533,2
3.0232613,2.4747684,2
3.0484118,3.248478,2
3.1422517,3.323579,2
2.8786902,3.378996,2
2.8534863,3.3806672,2
2.8430817,3.607278,2
2.8045273,3.6679673,2
3.229044,3.967219,2
3.294623,3.9619818,2
3.2858794,3.7234087,2
3.4655252,3.5623765,2
3.5161293,3.122841,2
3.2639253,2.5767634,2
2.9619894,2.3287408,2
3.0881863,2.5304263,2
3.1849167,2.493467,2
3.134895,2.7005665,2
3.071767,2.83275,2
3.0392516,3.1711512,2
3.0195627,3.2914736,2
3.1634443,3.656749,2
3.2753904,3.8409805,2
3.34168,4.301207,2
3.2987685,4.12446,2
3.4183745,3.355739,2
3.2347562,3.4778974,2
3.2838821,3.4052582,2
3.08725,2.9407084,2
2.8782837,3.4223566,2
2.8468535,3.8221717,2
3.407681,3.9684927,2
2.92076,4.1246676,-1
2.9268537,4.304119,2
2.9782066,4.093043,2
2.8619673,4.0194235,-1
2.8380032,4.0121365,-1
2.7844677,3.8583655,2
2.748557,3.8053486,2
2.7744586,3.8130648,2
2.7566552,3.7347763,2
2.7925632,3.647622,2
3.0339162,3.5328531,2
3.4138377,3.6855674,2
3.4963884,3.1717505,2
3.784516,3.2199695,2
3.6821928,3.1847277,2
3.7447884,2.943729,2
3.6540475,2.87998,2
2.9746222,3.1100292,2
2.7987952,3.2829652,2
2.845858,3.213024,2
2.8547773,3.2563775,2
2.9641025,3.3580387,2
3.1326582,3.2036657,2
3.5254698,2.7967052,2
3.4498992,3.243317,2
3.3151402,3.0354056,2
3.242632,2.7963517,2
3.303243,2.5242417,2
2.94997,2.479467,2
2.9480684,2.4898129,2
3.0477362,2.5816224,2
3.278111,2.9508333,2
3.2937467,2.868088,2
2.7461646,3.0308332,2
2.790093,2.611216,2
2.723935,2.999625,2
