mz,matrix_avg,sample_avg,ratio,rank
561.1277278949462,5.866586449892307,4.465229377732738,1.3138376446760016,269
586.1137071679441,3.721619260911086,2.856693243305485,1.3027717513351282,270
492.1861508745826,1.852997812713523,1.4230097438925877,1.3021680416203978,271
1174.6979004896277,2.458205689356155,1.8941683055143301,1.2977757472247926,272
260.27681167494245,3.992330418373876,3.077269218472421,1.2973614375729974,273
597.0615112441392,3.0012910274760207,2.325290690626931,1.2907164847316848,274
508.16402709389433,1.9828774604286095,1.5436418215084384,1.2845450489326644,275
248.244090077683,2.508457327306401,1.9529748897775903,1.2844288675455737,276
470.1919138566411,2.107352296946085,1.6518353420481577,1.2757641406663176,277
566.1249237495458,8.649485795190088,6.818401809864836,1.26855031943226,278
270.3369559611758,3.676258214193048,2.8990990450663,1.2680692021134123,279
1124.660189366598,2.0099562311329,1.5968273872936822,1.2587185351828625,280
607.1216555303724,3.252231947963556,2.610752778520854,1.24570659216551,281
994.0426950881504,2.5431728629105983,2.04468567566133,1.2437964876162406,282
1153.6899521271994,2.1575273502316463,1.7349968024947704,1.2435339050111105,283
694.1123149466255,2.6465645538117224,2.1340628947160134,1.240153024132757,284
1195.705848852056,2.055098464895912,1.672102752290891,1.229050344454754,285
649.5978202944686,2.2186214421718855,1.8070141927986363,1.2277830743033535,286
356.2098215678472,2.014037198910828,1.644868843716947,1.2244363466300612,287
